scaffold	start	end	mid	sites	sitesUsed	ABBA	BABA	D	fd	fdM	gene_count_per_window	cM/Mb	Fst_aridus_longiflorus	Fst_aridus_longiflorus_island	Fst_aridus_parviflorus	Fst_aridus_calycinus	Fst_longiflorus_longiflorus_island	Fst_longiflorus_parviflorus	Fst_longiflorus_calycinus	Fst_longiflorus_island_parviflorus	Fst_longiflorus_island_calycinus	Fst_parviflorus_calycinus	average_dxy_ari_par	average_dxy_lon_isl_lon	average_dxy_par_isl_lon
LG9	9800001	9900000	9850745	9160	5078	84.439	43.0949	0.3242	0.1114	0.0829	8	1.820138334	0.4283	0.3682	0.4291	0.4979	0.0674	0.3387	0.0287	0.2855	0.0577	0.355	0.013681972638882	0.009557999506145	0.012583113697026
LG9	9900001	10000000	9949351	9619	5324	46.7597	58.3051	-0.1099	-0.0207	-0.0157	11	3.163044337	0.4616	0.3896	0.39	0.4156	0.1001	0.4046	0.0461	0.3818	0.1258	0.3479	0.019112691152065	0.011016881363536	0.019429692157014
LG9	10000001	10100000	10047354	8383	4344	129.181	71.9161	0.2848	0.0802	0.0633	8	3.272326633	0.4316	0.4976	0.4036	0.3906	0.2312	0.462	0.0228	0.4889	0.2382	0.401	0.016926876792087	0.01191354407025	0.018469078701582
LG9	10100001	10200000	10142954	8411	4175	65.0067	37.2879	0.271	0.0557	0.0435	7		0.4315	0.4725	0.387	0.3997	0.1928	0.4266	0.0479	0.4548	0.1626	0.3644	0.022107433141127	0.010519833398292	0.019345000992976
LG9	10200001	10300000	10245823	9483	4952	105.1349	96.7204	0.0417	0.0174	0.0117	9		0.3749	0.3918	0.3467	0.3857	0.2076	0.2919	0.037	0.3169	0.1903	0.2765	0.019348597484733	0.015056769899618	0.017226420105304
LG9	10300001	10400000	10358788	8816	4012	168.335	43.7134	0.5877	0.3052	0.1845	6		0.4121	0.3584	0.4196	0.4224	0.1924	0.3921	0.0422	0.2215	0.1645	0.3462	0.023662250665471	0.018132308001854	0.018741829537003
LG9	10400001	10500000	10454019	11004	5241	213.9276	65.1248	0.5332	0.3178	0.2013	9	5.663394433	0.3071	0.2967	0.305	0.3137	0.1795	0.2844	0.0535	0.1804	0.1457	0.2551	0.021701088620441	0.016004618037299	0.016313728014133
LG9	10500001	10600000	10546921	9283	4419	193.902	79.1791	0.4201	0.4409	0.2658	7	3.672029943	0.1151	0.16	0.1559	0.12	0.1277	0.1601	0.0643	0.0735	0.1395	0.164	0.016981324030171	0.01420567671728	0.012405946237387
LG9	10600001	10700000	10641447	6465	3372	138.8164	86.7725	0.2307	0.1613	0.1062	4		0.205	0.2093	0.2184	0.198	0.1408	0.2427	0.0535	0.1822	0.1409	0.2041	0.020571261665243	0.015563898502906	0.017806918569902
LG9	10700001	10800000	10748141	11985	5728	163.3015	117.8134	0.1618	0.0841	0.0499	6	2.004856625	0.3064	0.2775	0.2449	0.3152	0.2111	0.2875	0.0894	0.2345	0.2014	0.2718	0.024583758966385	0.018140129487052	0.021898519273744
LG9	10800001	10900000	10844801	8752	4407	155.9697	68.4957	0.3897	0.2844	0.1707	6		0.284	0.2402	0.2479	0.2792	0.1074	0.2513	0.0055	0.1449	0.0821	0.2132	0.022552921439639	0.017409597945608	0.018413403528074
LG9	10900001	11000000	10945792	5858	2891	37.1743	57.816	-0.2173	-0.0797	-0.0568	3		0.1929	0.239	0.141	0.234	0.1125	0.2174	0.1072	0.2772	0.1482	0.2404	0.027861948853806	0.018771941980783	0.026588784483622
LG9	11000001	11100000	11055303	8803	4470	76.1055	61.05	0.1098	0.0472	0.0332	3		0.1528	0.1423	0.1518	0.1552	0.0643	0.2439	0.0319	0.2184	0.0692	0.2251	0.023543220228379	0.016647816108416	0.022290020131341
LG9	11100001	11200000	11148564	9704	5273	93.3653	74.1432	0.1148	0.0348	0.0262	3		0.2584	0.2651	0.3043	0.2581	0.1611	0.341	0.0247	0.3854	0.124	0.3068	0.01865942095459	0.013189778444562	0.017495396313745
LG9	11200001	11300000	11244892	12840	6672	75.9695	89.7258	-0.083	-0.0178	-0.014	6	1.377944122	0.1857	0.2262	0.3695	0.2113	0.0915	0.4301	0.0273	0.451	0.1158	0.4237	0.024329850836857	0.013521695581611	0.025435878103342
LG9	11300001	11400000	11338869	7328	3635	77.1566	39.0577	0.3278	0.0989	0.0744	7		0.2345	0.2273	0.3092	0.2478	0.0766	0.3874	0.0219	0.3527	0.0995	0.3719	0.024077286058727	0.015560188872025	0.024183650183627
LG9	11400001	11500000	11457714	7767	3683	39.0938	34.8824	0.0569	0.0102	0.0078	6		0.4601	0.4436	0.2508	0.4525	0.1668	0.4138	0.0701	0.4136	0.1447	0.3669	0.020682671120792	0.009941632872675	0.023908503895977
LG9	11500001	11600000	11554575	9326	4609	52.3025	56.0911	-0.035	-0.0105	-0.0079	4		0.4281	0.5192	0.3107	0.4306	0.1514	0.2069	0.0998	0.2821	0.2023	0.1968	0.030146550311834	0.011604114332199	0.019978842481694
LG9	11600001	11700000	11650301	8962	4418	49.519	35.327	0.1673	0.026	0.0218	4		0.3739	0.4179	0.4282	0.3793	0.1057	0.4535	0.048	0.4949	0.1563	0.4224	0.024253851766265	0.011171676842763	0.024500285532251
LG9	11700001	11800000	11757819	6843	3556	43.7675	33.4922	0.133	0.0232	0.0166	2		0.3588	0.4154	0.317	0.3986	0.2724	0.3581	0.0994	0.4111	0.3138	0.3412	0.0195419347937	0.015365146313112	0.021349336550238
LG9	11800001	11900000	11840273	6113	2903	14.2223	22.514	-0.2257	-0.0153	-0.0129	3		0.3214	0.6351	0.3861	0.4673	0.2605	0.4536	0.0975	0.7148	0.5203	0.5201	0.017726302602266	0.013843644891159	0.023418086577888
LG9	11900001	12000000	11949968	7650	4125	40.769	45.8478	-0.0586	-0.0104	-0.0081	3		0.2	0.2316	0.2831	0.2141	0.1098	0.4144	0.0414	0.4684	0.0937	0.4083	0.021395023534034	0.013518034947603	0.022864651091035
LG9	12000001	12100000	12060974	4313	1975	30.4243	8.1375	0.578	0.071	0.0605	4		0.4199	0.4523	0.3005	0.3971	0.2308	0.5383	0.0562	0.5511	0.2082	0.4839	0.017330048394352	0.008576752598314	0.018437236846325
LG9	12100001	12200000	12155436	6084	2864	21.6388	18.3285	0.0828	0.0091	0.0075	2		0.4494	0.4128	0.3776	0.4736	0.1123	0.4954	0.0451	0.4826	0.1227	0.4761	0.021157990983457	0.011768546013763	0.021018088780525
LG9	12200001	12300000	12246406	6261	2694	101.0275	104.7746	-0.0182	-0.0199	-0.0121	2		0.1682	0.2298	0.1989	0.2567	0.0717	0.0938	0.0595	0.1163	0.1743	0.1348	0.030646626764077	0.019605806395992	0.022512081057535
LG9	12300001	12400000	12360360	5978	2744	104.9929	45.279	0.3974	0.2367	0.1333	3		0.2143	0.1751	0.2461	0.2479	0.0953	0.3298	0.0087	0.2241	0.1074	0.3257	0.031360171854208	0.025461611203237	0.031292958926329
LG9	12400001	12500000	12450257	7533	3936	95.279	71.6875	0.1413	0.0476	0.0345	4		0.2539	0.1992	0.2703	0.2431	0.0985	0.3234	0.0079	0.2928	0.0906	0.292	0.033290930548491	0.022808837941626	0.033053201410302
LG9	12500001	12600000	12545787	8025	4147	85.9613	97.0164	-0.0604	-0.0199	-0.0132	4		0.3497	0.2917	0.3337	0.304	0.1809	0.3932	0.0446	0.3579	0.1135	0.3451	0.027532384505894	0.018792780269504	0.027403921861173
LG9	12600001	12700000	12647445	6400	3032	30.3674	22.1936	0.1555	0.0265	0.021	3		0.4975	0.4619	0.3669	0.573	0.0684	0.4497	0.0855	0.4362	0.1062	0.4457	0.022784638961507	0.012932465093673	0.024472738153614
LG9	12700001	12800000	12748808	4671	2446	33.4156	61.5993	-0.2966	-0.1115	-0.0742	1		0.2694	0.4362	0.1963	0.252	0.1869	0.2812	0.0051	0.4423	0.1837	0.2363	0.020031456906863	0.015712602378547	0.023135970812149
LG9	12800001	12900000	12861902	7708	4181	192.1678	53.9412	0.5616	0.2358	0.1615	4		0.2236	0.2494	0.4902	0.3381	0.1418	0.4818	0.1263	0.3584	0.2158	0.4802	0.033127989463036	0.023747456131661	0.029867298616063
LG9	12900001	13000000	12951122	10174	5015	187.4598	57.631	0.5297	0.2284	0.1613	4		0.3271	0.252	0.3478	0.3685	0.1415	0.3392	0.1136	0.2459	0.2067	0.3368	0.022788955145814	0.018372298390185	0.019906892852952
LG9	13000001	13100000	13045293	5823	2899	91.6267	30.5173	0.5003	0.1736	0.1179	1		0.295	0.1975	0.416	0.2723	0.1131	0.4173	0.1879	0.301	0.185	0.3631	0.025911266261289	0.02136440429445	0.024462612531687
LG9	13100001	13200000	13158075	7096	3428	35.3084	50.9475	-0.1813	-0.0355	-0.027	2		0.3156	0.3714	0.3571	0.3349	0.1375	0.392	0.015	0.4404	0.104	0.3744	0.023671113746543	0.01572771246892	0.025300896035394
LG9	13200001	13300000	13245409	8114	3896	53.9472	68.6138	-0.1197	-0.0215	-0.0177	3		0.3519	0.4961	0.3521	0.3128	0.2316	0.4105	0.0493	0.5377	0.2003	0.3357	0.027484714637306	0.016762019568688	0.02968669853059
LG9	13300001	13400000	13346125	9219	3551	45.9671	81.5426	-0.279	-0.0575	-0.0456	10		0.4014	0.5077	0.4891	0.3752	0.1853	0.4234	0.0898	0.5272	0.2657	0.3762	0.020213055229187	0.009490281301258	0.016642589813957
LG9	13400001	13500000	13449228	8014	3432	37.152	50.085	-0.1483	-0.0271	-0.0224	3		0.4868	0.6254	0.512	0.4304	0.1482	0.3953	0.1326	0.5133	0.3381	0.349	0.022637982347493	0.011733984139514	0.02041934494701
LG9	13500001	13600000	13548872	8131	4217	64.1099	50.2751	0.1209	0.0286	0.0224	5		0.28	0.343	0.3803	0.2951	0.1453	0.2993	0.022	0.3664	0.1211	0.2717	0.023480939939702	0.01833757364574	0.022207573153776
LG9	13600001	13700000	13661568	7747	3598	99.5413	52.8166	0.3067	0.1193	0.0956	2		0.2064	0.34	0.2749	0.2062	0.0887	0.2303	0.0079	0.3088	0.1282	0.2138	0.025737379436142	0.018320671241125	0.02437088499757
LG9	13700001	13800000	13757429	6341	2725	45.5409	34.9293	0.1319	0.0298	0.0217	7		0.3149	0.4216	0.2802	0.3023	0.2687	0.284	0.0284	0.37	0.2318	0.2415	0.021676697334597	0.017632997984907	0.021495869646618
LG9	13800001	13900000	13839139	6087	2940	65.7294	23.5322	0.4727	0.0936	0.0763	3		0.4548	0.426	0.3484	0.4627	0.1609	0.4833	0.0664	0.458	0.1832	0.4409	0.029371043067809	0.016407352518187	0.030322521153326
LG9	13900001	14000000	13953742	7745	3529	141.0011	20.3363	0.7479	0.3182	0.1973	6	8.530183727	0.446	0.3779	0.2876	0.5155	0.201	0.3961	0.0883	0.2885	0.2437	0.4023	0.019308177413049	0.015007697734349	0.019046748394645
LG9	14000001	14100000	14051739	9610	4485	52.8614	33.8596	0.2191	0.0315	0.0243	3	3.584229391	0.4303	0.4656	0.3854	0.3737	0.2629	0.3988	0.0386	0.4409	0.1789	0.323	0.021029346779655	0.014589124336438	0.021713072032823
LG9	14100001	14200000	14138329	4503	2209	11.8391	10.4098	0.0642	0.0066	0.0058	5		0.523	0.5779	0.4524	0.5409	0.0863	0.3178	-0.0037	0.3783	0.0939	0.2858	0.018383687043833	0.007172630532547	0.013192153411122
LG9	14200001	14300000	14246236	5999	2918	24.4381	22.409	0.0433	0.0037	0.0033	5	0	0.62	0.5885	0.5402	0.616	0.1342	0.5955	0.0057	0.5871	0.0857	0.5506	0.025274064957388	0.011677281059827	0.025534911661552
LG9	14300001	14400000	14354893	7218	3412	58.0938	47.0264	0.1053	0.017	0.0134	5		0.3627	0.4923	0.4444	0.3662	0.2362	0.4557	0.0395	0.5572	0.2085	0.4294	0.026507402948557	0.018132532442807	0.02660808376961
LG9	14400001	14500000	14431771	6358	2955	15.5824	10.1773	0.2098	0.0095	0.0074	2	0	0.6669	0.6519	0.5893	0.627	0.434	0.6646	0.0521	0.6666	0.3162	0.6018	0.021908383154374	0.010377709287822	0.021827346221528
LG10	1	100000	54817	4076	2019	12.3685	14.6248	-0.0836	-0.01	-0.0062	12		0.6981	0.4615	0.5553	0.6188	0.1199	0.6134	0.1446	0.4474	0.1186	0.51	0.006884830246122	0.004521108894243	0.008180370397229
LG10	100001	200000	154389	5137	2870	7.9059	12.7087	-0.233	-0.0128	-0.0107	14		0.7928	0.687	0.6233	0.722	0.156	0.6823	0.1458	0.6427	0.0696	0.5999	0.009764102530019	0.002548041406462	0.010358235254619
LG10	200001	300000	251390	3993	2199	17.7418	18.4594	-0.0198	-0.0026	-0.002	19		0.6184	0.5963	0.6488	0.5612	0.1835	0.552	0.0918	0.5652	0.1364	0.4674	0.013508953345885	0.005909468275304	0.01083430836911
LG10	300001	400000	354972	4731	2327	19.7972	17.3021	0.0673	0.007	0.0057	15		0.5848	0.584	0.5258	0.567	0.1793	0.5952	0.0882	0.6059	0.2145	0.5454	0.009372707568519	0.00506181965147	0.010648786057887
LG10	400001	500000	448764	5035	2580	12.3157	8.3105	0.1942	0.0105	0.0093	19		0.7127	0.7036	0.6077	0.6671	0.1703	0.7196	0.2077	0.7218	0.2611	0.6601	0.008069564168118	0.002502193166718	0.00940093213724
LG10	500001	600000	554375	4412	2258	17.3246	16.0757	0.0374	0.0035	0.003	9		0.6283	0.604	0.5936	0.6115	0.1609	0.6255	0.0327	0.6208	0.1289	0.5808	0.010586784414236	0.004167907878089	0.010663284137163
LG10	600001	700000	648619	5205	2932	11.2692	15.111	-0.1456	-0.0081	-0.0071	16		0.7653	0.7037	0.6725	0.6899	0.279	0.7838	0.0782	0.7527	0.1718	0.7035	0.009629621473305	0.003109702979108	0.010718580696886
LG10	700001	800000	746577	5436	2627	19.0324	9.0193	0.3569	0.0196	0.0164	15		0.6876	0.801	0.6737	0.5557	0.6219	0.7375	0.1246	0.8272	0.4272	0.5993	0.010443957430559	0.005080606453617	0.01042824997597
LG10	800001	900000	851157	4750	2641	10.2106	50.1815	-0.6619	-0.0985	-0.0723	12		0.7276	0.7875	0.6345	0.711	0.652	0.7116	0.1104	0.7745	0.6128	0.6676	0.007901069424338	0.004584306605919	0.00859251661002
LG10	900001	1000000	948967	5346	3022	20.5273	17.444	0.0812	0.0069	0.0057	16		0.6229	0.7092	0.6583	0.6185	0.3999	0.6363	0.0939	0.6994	0.3051	0.5931	0.011572238537272	0.004847066984037	0.009979168520986
LG10	1000001	1100000	1050647	4701	2726	12.6749	12.6641	0.0004	0	0	17		0.5163	0.5274	0.5383	0.424	0.3206	0.5757	0.1441	0.5944	0.2255	0.4463	0.00750831083018	0.003630167316595	0.006432858067393
LG10	1100001	1200000	1154322	4419	2600	18.4254	27.5445	-0.1984	-0.0514	-0.0366	11		0.4231	0.419	0.3324	0.4173	0.1377	0.367	0.0462	0.3952	0.1159	0.3366	0.006860111068023	0.003603080581578	0.005943678443384
LG10	1200001	1300000	1243266	3896	2261	15.631	6.4219	0.4176	0.0184	0.0169	11		0.6576	0.6582	0.3199	0.6523	0.2029	0.644	0.0872	0.6566	0.1682	0.5992	0.008096768589563	0.003789575771445	0.0139861758494
LG10	1300001	1400000	1351095	5117	2495	13.3947	9.3099	0.1799	0.0118	0.0095	18		0.5984	0.6133	0.665	0.5712	0.2832	0.6534	0.0412	0.6716	0.2871	0.6077	0.009327690854971	0.004006549541774	0.007511297548403
LG10	1400001	1500000	1447762	5116	2455	10.5977	7.8149	0.1511	0.008	0.0067	17		0.6047	0.637	0.6627	0.6317	0.2248	0.6487	0.0328	0.6873	0.2679	0.644	0.010256320481845	0.003455014604526	0.008544262784293
LG10	1500001	1600000	1548359	5233	2859	17.4792	24.5391	-0.168	-0.021	-0.0167	9		0.506	0.6075	0.4789	0.4778	0.2966	0.5165	0.1054	0.6054	0.2662	0.4576	0.00995568878116	0.004718382234683	0.009383620668965
LG10	1600001	1700000	1651645	5725	2709	32.4786	13.4336	0.4148	0.0487	0.0377	19		0.67	0.6695	0.6799	0.6086	0.3558	0.6941	0.0493	0.69	0.2354	0.604	0.00951468374274	0.004216861589206	0.00825176562801
LG10	1700001	1800000	1748170	5472	3033	19.9968	14.0776	0.1737	0.0144	0.0121	14		0.7134	0.7163	0.604	0.7251	0.2268	0.6301	0.0551	0.6422	0.2608	0.5962	0.009440126798331	0.003364378978264	0.009164032480919
LG10	1800001	1900000	1850802	5418	2995	28.8309	18.2584	0.2245	0.0283	0.0247	19		0.5935	0.6193	0.6141	0.6493	0.113	0.6161	0.0749	0.6362	0.2136	0.6162	0.009027882802615	0.003427968258084	0.008943579554639
LG10	1900001	2000000	1951162	6250	3651	19.7169	12.8549	0.2107	0.0157	0.0144	14		0.5903	0.62	0.6222	0.6206	0.0439	0.6618	0.0941	0.6931	0.2165	0.6518	0.009375771772057	0.003651022237869	0.01121811662235
LG10	2000001	2100000	2046650	5711	2932	12.005	9.2108	0.1317	0.0073	0.0067	13		0.5941	0.6521	0.6175	0.6364	0.088	0.6152	0.0953	0.669	0.2114	0.6065	0.008870867770506	0.003292970681846	0.009266547248328
LG10	2100001	2200000	2151075	5214	2998	6.4812	9.617	-0.1948	-0.0095	-0.0086	9		0.6971	0.7139	0.6345	0.7163	0.1116	0.645	0.0582	0.6739	0.1057	0.6197	0.00776442098738	0.002279916212758	0.00801373071326
LG10	2200001	2300000	2245431	5139	2654	7.6099	5.9235	0.1246	0.0051	0.0044	9		0.6581	0.6267	0.5638	0.5489	0.1773	0.6664	0.1108	0.6573	0.1501	0.561	0.011582538779297	0.003612869821758	0.013099014003711
LG10	2300001	2400000	2346946	5715	2882	14.3462	20.2513	-0.1707	-0.0202	-0.0165	14		0.5587	0.5918	0.5799	0.5556	0.1764	0.5288	0.1241	0.5796	0.1436	0.4927	0.009679929954276	0.004172023939443	0.009641316233369
LG10	2400001	2500000	2447312	5316	2791	9.848	10.4567	-0.03	-0.002	-0.0017	14		0.6767	0.6579	0.6277	0.5978	0.1226	0.6258	0.1199	0.6278	0.1369	0.525	0.009380455001398	0.003755579272788	0.009545503019973
LG10	2500001	2600000	2553274	4729	2713	13.4133	10.2623	0.1331	0.0087	0.0077	15		0.5913	0.6616	0.6275	0.5365	0.121	0.5992	0.0677	0.6601	0.168	0.519	0.00989886961848	0.004051987767584	0.010697782128609
LG10	2600001	2700000	2649845	5926	3213	27.9049	39.6654	-0.174	-0.0239	-0.0187	15		0.6495	0.7496	0.6138	0.5482	0.4356	0.6342	0.0954	0.7291	0.3019	0.5166	0.009484871076966	0.005190968260673	0.010465151143904
LG10	2700001	2800000	2751812	5955	3047	31.7489	36.3757	-0.0679	-0.0126	-0.01	13		0.5211	0.6678	0.5111	0.5016	0.2986	0.4322	0.0297	0.5551	0.2799	0.3729	0.009059832871639	0.004920825108461	0.008017605547491
LG10	2800001	2900000	2852312	4565	2187	28.043	11.0221	0.4357	0.0687	0.0561	13		0.5412	0.5033	0.4585	0.5276	0.1822	0.4813	0.0752	0.4551	0.1938	0.4244	0.010257293372558	0.004091862069095	0.008835177268426
LG10	2900001	3000000	2948994	6335	3519	12.5019	10.2102	0.1009	0.0051	0.0046	9		0.6504	0.6466	0.5262	0.6293	0.0842	0.6224	0.0696	0.6348	0.0772	0.568	0.009422040708201	0.003416950640704	0.01140722797893
LG10	3000001	3100000	3048393	6221	3277	57.9535	78.2563	-0.1491	-0.087	-0.0502	18		0.4531	0.4136	0.326	0.4019	0.1622	0.2611	0.0717	0.2616	0.1599	0.1725	0.011645620211846	0.006905510558193	0.009265065982988
LG10	3100001	3200000	3147657	5385	2572	7.7814	13.8867	-0.2818	-0.066	-0.0498	16		0.6312	0.6456	0.3695	0.551	0.0673	0.1932	0.0948	0.2347	0.1403	0.1103	0.010327232458017	0.002449264709411	0.005503042013735
LG10	3200001	3300000	3249127	5997	2940	27.5283	21.5543	0.1217	0.0581	0.0368	13		0.5126	0.552	0.342	0.4552	0.0953	0.1714	0.0695	0.1813	0.1182	0.1139	0.009081278206226	0.003810962320576	0.005459183345178
LG10	3300001	3400000	3348672	5514	2662	44.5889	20.8958	0.3618	0.1724	0.1093	21		0.3985	0.4323	0.3213	0.3616	0.15	0.2382	0.1151	0.2316	0.094	0.1401	0.009360025164219	0.004570537875924	0.005917685183073
LG10	3400001	3500000	3448869	6468	3658	48.064	104.1585	-0.3685	-0.1196	-0.092	16		0.3122	0.4155	0.4257	0.343	0.1154	0.3389	0.1077	0.4633	0.1072	0.3809	0.015479923908889	0.004891143989814	0.011477919670747
LG10	3500001	3600000	3550776	5692	2741	8.782	37.2887	-0.6188	-0.3843	-0.2008	9		0.5794	0.4808	0.4069	0.479	0.1301	0.1946	0.0907	0.1995	0.0883	0.1021	0.008700853262024	0.002484736005404	0.003962522956086
LG10	3600001	3700000	3649112	6752	2919	26.0712	45.5392	-0.2719	-0.1448	-0.0858	13		0.5536	0.4504	0.448	0.5186	0.1181	0.1922	0.1163	0.2043	0.1412	0.1028	0.014436778774618	0.005256377343959	0.00699201734216
LG10	3700001	3800000	3741356	4844	2721	32.2208	28.4265	0.0626	0.0145	0.0114	16		0.6079	0.6433	0.4933	0.7359	0.1797	0.3666	0.1155	0.423	0.3737	0.4003	0.010478263718086	0.004141435108538	0.007807620849186
LG10	3800001	3900000	3850672	6047	3424	14.1023	10.3356	0.1541	0.0084	0.0078	12		0.7078	0.725	0.4678	0.674	0.1088	0.5377	0.1036	0.5653	0.1826	0.4753	0.012175585992174	0.002928469452102	0.011870834778765
LG10	3900001	4000000	3947769	6070	3321	100.9528	22.3873	0.637	0.3254	0.2033	19		0.6572	0.5065	0.5357	0.6364	0.1679	0.4391	0.0655	0.2449	0.15	0.3727	0.010884641636616	0.005718093727238	0.007090309347738
LG10	4000001	4100000	4056455	5344	2961	114.6674	46.5461	0.4226	0.3655	0.155	10		0.546	0.364	0.4027	0.5388	0.2305	0.3995	0.0807	0.1487	0.2177	0.3444	0.012184057292515	0.008781551591224	0.008199352484457
LG10	4100001	4200000	4148820	6076	3323	171.5941	38.4293	0.634	0.5559	0.3093	16		0.2265	0.2146	0.3181	0.2438	0.2229	0.3891	0.1163	0.1025	0.2138	0.3616	0.009409063493611	0.007790434455019	0.005899718374809
LG10	4200001	4300000	4251892	5298	2931	198.215	25.7883	0.7698	0.6738	0.3534	13		0.394	0.163	0.2739	0.3484	0.2585	0.4971	0.043	0.1181	0.2113	0.4291	0.007978041469132	0.008607160534429	0.006846762064889
LG10	4300001	4400000	4348461	5094	2700	177.9183	16.7223	0.8282	0.6958	0.331	13		0.285	0.2226	0.4365	0.2067	0.2456	0.5315	0.041	0.1236	0.1855	0.4378	0.008725599359244	0.006348443710549	0.005349914726356
LG10	4400001	4500000	4456615	4464	2411	118.9142	15.8004	0.7654	0.4629	0.2873	12		0.3394	0.2507	0.3821	0.3729	0.1841	0.4715	0.0265	0.2074	0.1774	0.4573	0.009879987494379	0.007275562933152	0.007384249813302
LG10	4500001	4600000	4550469	6494	3566	185.7556	29.2928	0.7276	0.4135	0.2631	15		0.5308	0.3777	0.5366	0.5494	0.238	0.5451	0.0556	0.2777	0.2262	0.5115	0.01004477014239	0.007598266263078	0.007255598009855
LG10	4600001	4700000	4654065	6844	3991	82.0943	31.111	0.4504	0.0946	0.0707	10		0.4976	0.5794	0.4852	0.482	0.2961	0.4902	0.0325	0.5359	0.2505	0.4405	0.010602274599474	0.008429753703242	0.011847520194777
LG10	4700001	4800000	4750747	6968	4042	57.5731	36.0906	0.2294	0.0529	0.0393	14		0.4877	0.5843	0.4244	0.5561	0.2191	0.3465	0.1199	0.4255	0.2829	0.355	0.010810820092888	0.006240325003477	0.009493347898784
LG10	4800001	4900000	4848061	5542	2886	103.2736	34.7963	0.496	0.2438	0.0984	11		0.3817	0.4691	0.4345	0.428	0.3578	0.4779	0.0664	0.3394	0.4491	0.5217	0.016341163164138	0.010865893975591	0.009787768042626
LG10	4900001	5000000	4955607	6409	3542	120.8233	82.9501	0.1859	0.0975	0.0668	9		0.2688	0.3181	0.3525	0.311	0.1433	0.3101	0.0992	0.3057	0.1702	0.3294	0.019941037720214	0.01360122041236	0.015880398552627
LG10	5000001	5100000	5050735	5454	2514	32.8839	29.5614	0.0532	0.0091	0.007	10		0.453	0.4848	0.4704	0.377	0.2259	0.4816	0.0616	0.5007	0.1652	0.334	0.015952783790012	0.007415232247069	0.015604320596748
LG10	5100001	5200000	5149855	10789	4638	79.9265	65.4927	0.0993	0.0284	0.02	5		0.5102	0.5141	0.4843	0.4863	0.2373	0.4433	0.0469	0.4338	0.2335	0.3875	0.026305233557763	0.012934554184768	0.024583740862219
LG10	5200001	5300000	5245825	7702	3292	78.6297	83.7762	-0.0317	-0.02	-0.013	6		0.3277	0.346	0.3339	0.3135	0.1123	0.1825	0.0791	0.2333	0.1528	0.1994	0.024037213765633	0.014541691461679	0.017167696605932
LG10	5300001	5400000	5348920	6774	3880	84.9297	28.3002	0.5001	0.14	0.1024	12		0.4997	0.4479	0.4883	0.5151	0.1485	0.4913	0.0665	0.4204	0.1959	0.46	0.011351695746185	0.006895474067992	0.010745744115215
LG10	5400001	5500000	5448632	7747	4090	83.1648	24.9847	0.538	0.1635	0.1006	12		0.6771	0.4207	0.4837	0.6079	0.1639	0.5519	0.0976	0.3411	0.1003	0.4598	0.013020383824752	0.006536896009695	0.011178459936349
LG10	5500001	5600000	5551079	6794	3335	70.0474	20.6631	0.5444	0.1153	0.0864	11		0.6172	0.48	0.5036	0.5836	0.1093	0.5599	0.0701	0.4442	0.1062	0.4942	0.01292654546694	0.006321542356803	0.01235602806469
LG10	5600001	5700000	5650072	7474	3911	28.3471	29.3203	-0.0169	-0.0016	-0.0014	13		0.5964	0.6626	0.5366	0.5905	0.2682	0.5831	0.0672	0.6487	0.2677	0.5357	0.013138468194418	0.005783619747764	0.01433132477852
LG10	5700001	5800000	5746991	5948	3247	28.6137	24.4927	0.0776	0.0106	0.0084	16		0.6201	0.659	0.4685	0.6532	0.2034	0.4994	0.1166	0.5386	0.1947	0.459	0.011296354143881	0.005159195231287	0.012027543145018
LG10	5800001	5900000	5848071	7238	3999	25.2046	18.3616	0.1571	0.013	0.0109	15		0.6106	0.6076	0.5988	0.6635	0.1717	0.6293	0.0478	0.6389	0.1959	0.6289	0.010918288210139	0.00470116796449	0.011964680793968
LG10	5900001	6000000	5950705	6333	3578	27.776	21.609	0.1249	0.0151	0.0122	12		0.3841	0.4275	0.4487	0.4107	0.1215	0.5258	0.0395	0.5661	0.0998	0.5176	0.012986787459909	0.005876573525985	0.012466962618753
LG10	6000001	6100000	6046222	7319	3847	17.7887	16.4397	0.0394	0.0024	0.002	12		0.3757	0.3419	0.4282	0.3079	0.1346	0.6473	0.0791	0.6364	0.0464	0.5845	0.011315837031293	0.004960016082079	0.013371016908107
LG10	6100001	6200000	6150857	7512	4224	38.8968	23.8473	0.2399	0.0283	0.0241	8		0.4089	0.5127	0.3727	0.3728	0.2066	0.4796	0.0656	0.565	0.215	0.4135	0.01395753027313	0.005657997207598	0.012905738247569
LG10	6200001	6300000	6251107	6471	3422	72.6315	25.5556	0.4795	0.2028	0.1292	16		0.5923	0.5121	0.4819	0.5414	0.1147	0.4096	0.0231	0.2972	0.099	0.3375	0.013128386495335	0.005069675599649	0.007984884179092
LG10	6300001	6400000	6346413	6884	3584	14.817	25.2563	-0.2605	-0.0278	-0.024	9		0.5899	0.7414	0.4352	0.6341	0.1995	0.4004	0.0537	0.5235	0.2001	0.3864	0.012821777043629	0.004719007547004	0.011259720218779
LG10	6400001	6500000	6447327	7987	4445	85.2943	58.058	0.19	0.066	0.0484	13		0.4364	0.3915	0.4179	0.4299	0.1265	0.4377	0.0189	0.3983	0.1123	0.4012	0.014149557344139	0.006640228640204	0.012177344316369
